-0.02064656743467835,0.2341612534165543,0.020969790330458725,0.04758957769737998,-0.006664238397038007,0.11032658963530682
-0.13915197426999842,0.10876631927181751,0.01086294163853756,0.25364256010666386,0.04067475911465662,0.14176431469871764
0.14932707603502732,-0.12554986069845614,-0.09271865101657879,0.005489824081471066,-0.12671646529510203,0.00261845804007893
-0.13900331158626045,0.021423469401279337,-0.09061085045277355,-0.09455833175643096,-0.025046697833752463,-0.02693571363233212
0.11072859377632972,-0.1447337288610531,-0.057529401874719104,0.005035838661408703,-0.1518078161610826,-0.01750028735466988
-0.05830064523140383,-0.14242807746309966,-0.02037919390676299,0.021540898456686646,-0.005723526376995051,0.015959293712107386
0.10139300783891614,-0.1000094238354045,-0.006327282066592529,0.09312310423131989,-0.016766195450407476,-0.07742408110866991
-0.1786432791046182,-0.16007077946689663,0.0038385847507317267,0.04587716121084379,-0.037421214726981955,-0.00207290038825917
-0.048115705880796694,-0.15911310845750928,-0.020953670386697505,0.05305082583912655,-0.022543543416470906,-0.0062847152869039795
0.02733199630281733,-0.13248730745254597,0.09773605930790441,0.06054720703421767,0.0530407583175594,-0.07799197486473268
-0.05472995650894116,-0.04507390535047183,-0.03441155171017061,-0.06327227941637986,-0.024990808419985234,0.031558997573403774
-0.05895774176503132,-0.162896367101004,-0.017449388920211178,0.04972394106889772,-0.12606051707585048,-0.005376801139908092
-0.05450090958767252,-0.05500476275770739,-0.09544728878851372,-0.05168481975411376,-0.04778143731184519,-0.053944449051446464
-0.05311040770021048,-0.0746216359526478,-0.10098308443609048,-0.04085987670338805,0.049352388365110925,0.08504166645499862
-0.01737551547596697,-0.17522379452148468,-0.0620594155503934,0.008558475220948674,-0.07108432881342003,0.06568597227297895
-0.11577330947168858,0.008156354306921382,0.076335806817261,-0.13599222877384767,-0.010764274322550739,0.004712558715361296
-0.087816436630392,0.07133082200188418,0.014551164161355504,0.008652642771976868,-0.12398081571007732,-0.1078228517896972
-0.0007591746594845706,-0.10985009536731584,0.13075792792735552,0.041528465366975104,-0.10194428783725182,-0.041514601234744486
-0.13110461040335003,-0.0794384123337459,-0.032282316181535216,-0.025503625032807897,-0.09711191788927802,-0.01369663662736025
0.30708255651947036,-0.09713674147016076,-0.051708178843469045,0.03479787179813513,-0.1868039430968005,-0.009938235370845361
-0.19430812855362237,-0.08158578125212282,-0.05994341180500596,-0.0129022532576977,-0.07622753055109165,0.0035497095867159374
-0.012461613059842409,-0.03034399316608929,-0.04095671163060363,0.1199455829252266,0.0749624278477922,0.07669474085926302
0.04496157104618765,-0.19316452761391398,-0.0626541280026106,0.09782830209348908,-0.15172972065687765,0.10465157494931854
